Symbol	importance
Llgl1	Llgl1	0.0109536921151439
Psme2	Psme2	0.0109523809523809
Mrpl41	Mrpl41	0.0109349946977731
Rfc1	Rfc1	0.0109333333333333
Ddit3	Ddit3	0.0109280409731114
Ddx6	Ddx6	0.0109206349206349
Ngdn	Ngdn	0.01092
Mapk8ip2	Mapk8ip2	0.0109189864776932
Lin52	Lin52	0.0109090909090909
Ldha	Ldha	0.0109090909090909
Rgcc	Rgcc	0.0109090909090909
Sema4b	Sema4b	0.0109076923076923
Cse1l	Cse1l	0.0109025641025641
Rab3gap2	Rab3gap2	0.0108969530728742
Tmed5	Tmed5	0.0108928571428571
Chsy1	Chsy1	0.0108888888888889
Pdcd2l	Pdcd2l	0.0108888888888889
Whsc1l1	Whsc1l1	0.0108880952380952
Mapk6	Mapk6	0.0108831168831169
X9130011E15Rik	X9130011E15Rik	0.0108768518518519
Mlst8	Mlst8	0.0108724528301887
Yeats4	Yeats4	0.010859943977591
Top2b	Top2b	0.0108571428571429
Snrnp70	Snrnp70	0.0108556862745098
Zfp692	Zfp692	0.0108538737248415
Pigm	Pigm	0.010850863422292
Hspa13	Hspa13	0.0108465110878904
Tmem167b	Tmem167b	0.0108387096774194
Zfp101	Zfp101	0.0108357723577236
Etnk1	Etnk1	0.0108333333333333
Dmtf1	Dmtf1	0.0108324509803922
Brsk2	Brsk2	0.0108323133414933
Heatr1	Heatr1	0.010828431372549
Zmym1	Zmym1	0.010828431372549
Trmt1l	Trmt1l	0.0108172043010753
Ttc8	Ttc8	0.0108163614163614
Fbln1	Fbln1	0.0108081081081081
Smurf2	Smurf2	0.0108037940379404
Ppp1r11	Ppp1r11	0.0108
Dalrd3	Dalrd3	0.0107809847198642
Psmg4	Psmg4	0.0107807486631016
Mta2	Mta2	0.0107805474095797
Ivd	Ivd	0.0107757575757576
Tmem11	Tmem11	0.0107755102040816
Ampd2	Ampd2	0.0107631882941856
Hnrnpul1	Hnrnpul1	0.0107571428571429
Zfp46	Zfp46	0.0107548643231576
Zfp511	Zfp511	0.0107525572466749
X3230401D17Rik	X3230401D17Rik	0.0107460317460317
Peg13	Peg13	0.0107381696893892
Ddb1	Ddb1	0.0107332454984629
Sptlc1	Sptlc1	0.010729044834308
Nrip1	Nrip1	0.0107249394673123
Nol10	Nol10	0.0107236479321315
Evc	Evc	0.0107109557109557
Irf2bpl	Irf2bpl	0.0107047619047619
Ubac2	Ubac2	0.0106822641509434
Mettl16	Mettl16	0.0106685714285714
Tshz1	Tshz1	0.0106666666666667
Rps7	Rps7	0.0106666666666667
Keap1	Keap1	0.0106629711751663
Mrpl14	Mrpl14	0.0106583850931677
Lmo3	Lmo3	0.01065664160401
Rnf126	Rnf126	0.0106561403508772
Rimklb	Rimklb	0.0106458022851465
Timm10b	Timm10b	0.0106435897435897
Purb	Purb	0.0106363636363636
Alg11	Alg11	0.0106363636363636
Trappc13	Trappc13	0.0106263027295285
X1110038F14Rik	X1110038F14Rik	0.0106243902439024
Nde1	Nde1	0.0106243243243243
Usp24	Usp24	0.0106197387518142
Selm	Selm	0.0106143790849673
Nr2f1	Nr2f1	0.010613880742913
Phldb2	Phldb2	0.0106035353535353
Lemd3	Lemd3	0.0106003536693192
Ino80d	Ino80d	0.0105833333333333
Gpn1	Gpn1	0.0105789473684211
Cbfa2t2	Cbfa2t2	0.0105787545787546
Ddx18	Ddx18	0.0105780471380471
Add1	Add1	0.0105714285714286
Ipo4	Ipo4	0.0105701357466063
Slc18a2	Slc18a2	0.0105701357466063
Pnrc2	Pnrc2	0.0105619610741562
Bcl11a	Bcl11a	0.0105454545454545
Adsl	Adsl	0.0105442875481386
Tmem214	Tmem214	0.0105378684807256
Prox1	Prox1	0.010535894843276
Slc25a44	Slc25a44	0.0105333333333333
Trps1	Trps1	0.0105170119271814
Abl1	Abl1	0.0105082066869301
Fry	Fry	0.0105081081081081
Pdpn	Pdpn	0.0105
Mrpl37	Mrpl37	0.0104896551724138
Spg20	Spg20	0.010481409843112
Ppp6r3	Ppp6r3	0.0104761904761905
Mis18a	Mis18a	0.0104700854700855
Adam17	Adam17	0.0104672064777328
Pak1ip1	Pak1ip1	0.0104666666666667
Hcfc1r1	Hcfc1r1	0.0104654377880184
Wscd1	Wscd1	0.0104654377880184
Ppil4	Ppil4	0.0104586956521739
Atp6v1g1	Atp6v1g1	0.0104571428571429
Mrps7	Mrps7	0.0104571428571429
G2e3	G2e3	0.010456757852077
Irs1	Irs1	0.0104431952155836
Bcl2l2	Bcl2l2	0.0104285714285714
Rtf1	Rtf1	0.0104235588972431
Dbn1	Dbn1	0.0104
X5830417I10Rik	X5830417I10Rik	0.0104
Mon2	Mon2	0.0103904761904762
Zmat1	Zmat1	0.0103879173290938
Gcsh	Gcsh	0.0103872549019608
Cycs	Cycs	0.010384962406015
Atp8b2	Atp8b2	0.0103736263736264
Nlgn2	Nlgn2	0.0103633333333333
Haus6	Haus6	0.0103620689655172
Srp72	Srp72	0.0103607427055703
Tmed2	Tmed2	0.0103594405594406
Rsf1	Rsf1	0.0103589743589744
Fam213a	Fam213a	0.0103571428571429
Nsmce4a	Nsmce4a	0.0103491214667685
Zscan21	Zscan21	0.0103444444444444
Mfap1a	Mfap1a	0.0103404255319149
Atf1	Atf1	0.0103369745117511
Bin3	Bin3	0.0103232323232323
Elovl4	Elovl4	0.0103160256410256
Esco1	Esco1	0.0103071428571429
Lmbr1	Lmbr1	0.0103070097604259
Adrbk2	Adrbk2	0.0103035576746745
Glo1	Glo1	0.0102857142857143
Sfswap	Sfswap	0.0102847058823529
Mthfd2	Mthfd2	0.010284124386252
Oxr1	Oxr1	0.010281862745098
Atxn2	Atxn2	0.0102755760368664
Eif3l	Eif3l	0.0102755555555556
Rlbp1	Rlbp1	0.0102722222222222
G0s2	G0s2	0.0102619047619048
Ggps1	Ggps1	0.0102564102564103
Aptx	Aptx	0.0102414860681115
Cep44	Cep44	0.0102359767891683
Txndc15	Txndc15	0.0102324152542373
Prpf18	Prpf18	0.0102248608534323
Bfar	Bfar	0.0102222222222222
Sec23a	Sec23a	0.0102179310344828
Ubp1	Ubp1	0.010216380182002
Amz2	Amz2	0.0102106280193237
Rps19bp1	Rps19bp1	0.0101878787878788
Hspa2	Hspa2	0.010171568627451
Ticrr	Ticrr	0.0101587301587302
Efs	Efs	0.0101563342318059
Ccng2	Ccng2	0.0101454545454545
Xbp1	Xbp1	0.0101333333333333
Elp5	Elp5	0.0101333333333333
Synj1	Synj1	0.0101333333333333
Ranbp10	Ranbp10	0.010127619047619
Rhoa	Rhoa	0.0101246612466125
Zfp62	Zfp62	0.0101171225937183
Chuk	Chuk	0.0101069227691076
Tm9sf2	Tm9sf2	0.0101018181818182
Ndufv2	Ndufv2	0.0101010101010101
Zw10	Zw10	0.0100966952901379
Urod	Urod	0.0100953488372093
Mcph1	Mcph1	0.0100952380952381
Usp1	Usp1	0.0100952380952381
Papolg	Papolg	0.0100897435897436
Glg1	Glg1	0.0100708333333333
Eif3k	Eif3k	0.0100666666666667
Syn2	Syn2	0.0100571428571429
Clta	Clta	0.0100476190476191
Slc24a5	Slc24a5	0.010041958041958
Swi5	Swi5	0.0100380952380952
Rae1	Rae1	0.0100326797385621
Tnc	Tnc	0.010030303030303
Plrg1	Plrg1	0.0100297297297297
Canx	Canx	0.010026581605529
Ppp2r5a	Ppp2r5a	0.0100238095238095
Arhgef39	Arhgef39	0.0100227272727273
Tmem128	Tmem128	0.010020202020202
Cspp1	Cspp1	0.0100183982683983
Atxn1l	Atxn1l	0.0100166037735849
Aasdh	Aasdh	0.0100148148148148
Aes	Aes	0.0100138888888889
Rnf216	Rnf216	0.0100032679738562
Utp18	Utp18	0.0100030188679245
Dmd	Dmd	0.01
Ndufa9	Ndufa9	0.00998787878787879
Itch	Itch	0.00998076923076923
Sparc	Sparc	0.00997921146953405
Letm1	Letm1	0.00997373812628049
Ahdc1	Ahdc1	0.00997318007662835
Sugt1	Sugt1	0.00996571428571428
Nxt1	Nxt1	0.00996514161220044
Ankrd11	Ankrd11	0.00995551061678462
Naaa	Naaa	0.00994871794871795
Bcar3	Bcar3	0.00994541910331384
E2f1	E2f1	0.00994025974025974
Idh2	Idh2	0.00993913043478261
Cnot4	Cnot4	0.00992857142857143
Cul4b	Cul4b	0.00992698412698412
Cap2	Cap2	0.00991918320391142
Fkbp15	Fkbp15	0.00991650853889944
Zik1	Zik1	0.00991637052831084
Dscaml1	Dscaml1	0.00991489361702128
Coa6	Coa6	0.00989473684210526
Tti1	Tti1	0.00989189189189189
Mdn1	Mdn1	0.00989118198874297
Fmo1	Fmo1	0.00988951048951048
Poc5	Poc5	0.00988034188034188
Safb	Safb	0.00987096774193548
Cltc	Cltc	0.00986666666666667
Kin	Kin	0.00982082324455206
Uggt2	Uggt2	0.0098156862745098
Poldip2	Poldip2	0.00980150375939849
Igsf8	Igsf8	0.00979653679653681
Ide	Ide	0.00978207885304659
Ppdpf	Ppdpf	0.00977390956382554
Prpf3	Prpf3	0.00975435203094777
Ppil3	Ppil3	0.00975177304964539
Irf2	Irf2	0.00975
Pcyox1l	Pcyox1l	0.00975
Aagab	Aagab	0.00974603174603175
Rabl5	Rabl5	0.00974019607843137
Nudt2	Nudt2	0.00973737373737374
Scoc	Scoc	0.00973241379310345
Dock3	Dock3	0.00972825024437928
Dram2	Dram2	0.00972574484339189
Aimp1	Aimp1	0.00972549019607843
Bnip2	Bnip2	0.00972115384615385
Peli2	Peli2	0.00971717171717171
Rasa1	Rasa1	0.0097156862745098
Epha4	Epha4	0.0097123745819398
Chchd5	Chchd5	0.00971078431372548
Arpc5	Arpc5	0.00970372455202176
Mcm8	Mcm8	0.0096969696969697
Tbp	Tbp	0.00969500674763833
Synj2bp	Synj2bp	0.00968727272727273
Tmem176b	Tmem176b	0.00967619047619047
Gps1	Gps1	0.00966666666666667
Klhl17	Klhl17	0.00966135265700483
Hrsp12	Hrsp12	0.00965714285714286
Ash2l	Ash2l	0.00965243902439025
Cpt1a	Cpt1a	0.00965134099616858
Stil	Stil	0.00965
Leprotl1	Leprotl1	0.00962539682539683
Rnf167	Rnf167	0.00962539682539683
Zfp740	Zfp740	0.00962527716186253
Trp53bp2	Trp53bp2	0.00961619190404798
Arhgdia	Arhgdia	0.00961212121212121
Mob3b	Mob3b	0.00960910815939279
Sharpin	Sharpin	0.0096067664281067
Map2k6	Map2k6	0.0096
Abca1	Abca1	0.0096
Dcaf4	Dcaf4	0.0096
Grk6	Grk6	0.0096
Khdrbs1	Khdrbs1	0.0096
Serinc1	Serinc1	0.0096
Sybu	Sybu	0.0096
Fam3c	Fam3c	0.0096
Map2k1	Map2k1	0.00959474671669794
Bet1	Bet1	0.00958188679245284
Arl5a	Arl5a	0.00957293233082707
Dhdds	Dhdds	0.00956927536231884
Stip1	Stip1	0.00956521739130435
Fyttd1	Fyttd1	0.00955847953216374
Chrac1	Chrac1	0.00955555555555556
Mccc2	Mccc2	0.00955387596899224
Dido1	Dido1	0.00955116279069767
Ccnd1	Ccnd1	0.00954887218045113
Tead2	Tead2	0.00954545454545455
Mau2	Mau2	0.00953333333333333
X1200014J11Rik	X1200014J11Rik	0.00952861952861953
Eif4g3	Eif4g3	0.00952663438256658
Cxxc4	Cxxc4	0.00952380952380952
Fis1	Fis1	0.00951622251622252
St3gal2	St3gal2	0.00951515151515152
Gpd1l	Gpd1l	0.00951489361702127
Draxin	Draxin	0.00951428571428571
Cdk5r1	Cdk5r1	0.00950769230769231
Pop1	Pop1	0.0095
Rpsa	Rpsa	0.0095
Pum2	Pum2	0.00949316092712318
X4632434I11Rik	X4632434I11Rik	0.00948771929824562
Gdap1	Gdap1	0.00948214285714285
Chn1	Chn1	0.00947272727272727
Stag1	Stag1	0.00946666666666667
Pithd1	Pithd1	0.00946551724137931
Sec61a2	Sec61a2	0.00946428571428571
Dtx1	Dtx1	0.00945012948575658
Meis2	Meis2	0.00944618599791013
Ythdf2	Ythdf2	0.00944362632305568
Shcbp1	Shcbp1	0.00943448275862069
Ranbp3	Ranbp3	0.00942507122507123
Ndufb10	Ndufb10	0.00942222222222222
Ddx24	Ddx24	0.00941963727329581
Mesdc2	Mesdc2	0.00941312872975278
Lmo4	Lmo4	0.00940659340659341
BC030336	BC030336	0.00940606060606061
Akap9	Akap9	0.00939642857142857
Mir3064	Mir3064	0.00939393939393939
Sumo3	Sumo3	0.00938571428571429
Dcaf6	Dcaf6	0.00938181818181818
X4930579G24Rik	X4930579G24Rik	0.00937231968810916
X1700094D03Rik	X1700094D03Rik	0.00936413793103448
Rpl21	Rpl21	0.00935757575757576
Fkbp1a	Fkbp1a	0.00935064935064935
St7l	St7l	0.00933333333333333
BC005561	BC005561	0.00933333333333333
Gnai2	Gnai2	0.00933333333333333
Sumo1	Sumo1	0.00933333333333333
Rbck1	Rbck1	0.0093157768157768
Exoc4	Exoc4	0.00930877192982457
Pdxdc1	Pdxdc1	0.0093040293040293
Mrps28	Mrps28	0.00928654970760234
Vimp	Vimp	0.00928571428571429
Dus2l	Dus2l	0.00926984126984127
Prex2	Prex2	0.00925818181818181
Fam134b	Fam134b	0.0092520908004779
Tceal8	Tceal8	0.00925
Tnks	Tnks	0.00924959742351046
Ddx52	Ddx52	0.00924637681159421
Usp16	Usp16	0.00924031007751938
Ddx17	Ddx17	0.00923333333333334
Atp1b2	Atp1b2	0.00922222222222222
Nedd1	Nedd1	0.0092216748768473
Chka	Chka	0.00921379310344827
Opa1	Opa1	0.00920952380952382
Ric8b	Ric8b	0.00920756353543238
Smndc1	Smndc1	0.00920653594771242
Kcnq1ot1	Kcnq1ot1	0.00920238095238095
Tmem44	Tmem44	0.00919540229885057
Spred2	Spred2	0.00918222222222222
Gtf2h1	Gtf2h1	0.0091732057416268
Rgl1	Rgl1	0.00916430036129286
Ap3m2	Ap3m2	0.00916089211741387
D3Ertd254e	D3Ertd254e	0.00916076845298281
C1d	C1d	0.00914285714285714
Metap1d	Metap1d	0.009141065830721
Med1	Med1	0.00913241379310345
Pnkd	Pnkd	0.00912558139534883
Zmiz2	Zmiz2	0.00912034632034632
Dgkb	Dgkb	0.00911692307692309
Pnpla7	Pnpla7	0.00911111111111111
Prorsd1	Prorsd1	0.00909090909090909
Psen1	Psen1	0.00908276182127572
Ramp1	Ramp1	0.00907936507936508
Idh1	Idh1	0.00907878787878788
Inpp4a	Inpp4a	0.00906666666666667
Klhl5	Klhl5	0.00906666666666667
Spire1	Spire1	0.00906666666666666
Nsdhl	Nsdhl	0.00905769230769231
Ptpn13	Ptpn13	0.00905217391304348
Ankmy2	Ankmy2	0.00904761904761905
Spc24	Spc24	0.00903846153846154
Tmem48	Tmem48	0.00903418803418803
Derl2	Derl2	0.00902923976608187
Kat2b	Kat2b	0.00902857142857143
Myl12a	Myl12a	0.00902762923351158
Cox7a2l	Cox7a2l	0.00901382488479262
Fam168a	Fam168a	0.00900859465737514
Cdk5rap2	Cdk5rap2	0.009
Dgcr8	Dgcr8	0.009
Dnajc27	Dnajc27	0.009
Map3k2	Map3k2	0.009
Psma2	Psma2	0.009
Serpinh1	Serpinh1	0.009
Sgk3	Sgk3	0.009
Srsf11	Srsf11	0.009
Myeov2	Myeov2	0.009
Dnm2	Dnm2	0.00899548872180451
X2610005L07Rik	X2610005L07Rik	0.00898410852713178
Atp6v0d1	Atp6v0d1	0.00898181818181818
Matr3	Matr3	0.00897451737451738
Scarb2	Scarb2	0.00897308488612836
Timm8b	Timm8b	0.00896894409937888
Dhodh	Dhodh	0.00895807314897412
Ddx46	Ddx46	0.00894474153297683
Appl2	Appl2	0.00894285714285715
Arl14ep	Arl14ep	0.00893506493506493
Prdm16	Prdm16	0.00893333333333332
Tmem5	Tmem5	0.0089040885040885
Kdm5b	Kdm5b	0.0088935916542474
Churc1	Churc1	0.00888888888888889
Grpel1	Grpel1	0.00888888888888889
Nfyc	Nfyc	0.00888888888888889
Ppp1ca	Ppp1ca	0.00888888888888889
Taf15	Taf15	0.00888888888888889
Cdh2	Cdh2	0.00888235294117647
Zyg11b	Zyg11b	0.00888157894736842
Vps13b	Vps13b	0.00887645687645688
Ppt1	Ppt1	0.00886666666666667
Fam108c	Fam108c	0.00886071428571429
Cstf3	Cstf3	0.00885714285714286
Pcdh18	Pcdh18	0.00885714285714286
Slc39a9	Slc39a9	0.0088421052631579
Nhsl1	Nhsl1	0.00880256410256411
Rere	Rere	0.0088
Wdr67	Wdr67	0.0088
Nfkbia	Nfkbia	0.00878787878787879
Yme1l1	Yme1l1	0.0087859649122807
Bclaf1	Bclaf1	0.00877777777777777
Rangap1	Rangap1	0.00876346604215456
Luc7l2	Luc7l2	0.00876190476190476
Lamp1	Lamp1	0.00875824365627088
Gnl3l	Gnl3l	0.00874365079365079
Dlgap4	Dlgap4	0.00873244641537325
Dom3z	Dom3z	0.00872727272727273
Uqcrc1	Uqcrc1	0.00872307692307692
Ing4	Ing4	0.00871428571428571
Epc1	Epc1	0.00871111111111111
Zfp706	Zfp706	0.00870909090909091
Kdelc1	Kdelc1	0.0086974358974359
Glud1	Glud1	0.00869238095238096
Lims1	Lims1	0.00867272727272727
Lsm7	Lsm7	0.00867147401908802
Dnaja3	Dnaja3	0.00866666666666667
Sec61a1	Sec61a1	0.00866666666666667
Mcu	Mcu	0.00866666666666667
Rhobtb3	Rhobtb3	0.00866666666666667
Zfp655	Zfp655	0.00866666666666667
Ppp2r5c	Ppp2r5c	0.00866666666666666
Lap3	Lap3	0.00865641025641025
Rfx4	Rfx4	0.00865040650406503
Tomm40l	Tomm40l	0.00865040650406503
Prpf6	Prpf6	0.00863636363636364
Otub1	Otub1	0.00860680272108843
X0610010F05Rik	X0610010F05Rik	0.00860251710654937
Plxnb1	Plxnb1	0.00858120978120978
Mrpl1	Mrpl1	0.00857777777777778
Echdc2	Echdc2	0.00857657657657657
Slc25a39	Slc25a39	0.00857657657657657
Ehmt1	Ehmt1	0.00857368421052632
Rfc3	Rfc3	0.00857142857142857
Cmtm4	Cmtm4	0.0085675057208238
Kcnk1	Kcnk1	0.00856289592760182
Tex9	Tex9	0.00856033376123235
Cuta	Cuta	0.00855555555555556
Smad4	Smad4	0.00855555555555556
Rrp15	Rrp15	0.00855
X5031439G07Rik	X5031439G07Rik	0.00854651162790698
Smarca2	Smarca2	0.00854545454545455
Bcl7a	Bcl7a	0.00853333333333334
Bcas2	Bcas2	0.00853333333333333
G530011O06Rik	G530011O06Rik	0.00853333333333333
Zfp512	Zfp512	0.00852696039863624
Gtf2a1	Gtf2a1	0.0085
Amn1	Amn1	0.0085
Trip12	Trip12	0.0085
Ndufa8	Ndufa8	0.00848684210526316
Trappc4	Trappc4	0.00848484848484849
Mettl2	Mettl2	0.00848484848484849
Nf2	Nf2	0.00848484848484848
Gak	Gak	0.00847549019607842
Bptf	Bptf	0.00847386759581882
Rnpc3	Rnpc3	0.00846666666666667
Cep135	Cep135	0.00846666666666667
Zfp644	Zfp644	0.00845098039215687
Anapc11	Anapc11	0.00844444444444445
Lpcat3	Lpcat3	0.00842666666666667
Csnk2a1	Csnk2a1	0.00840336134453781
Mmd2	Mmd2	0.0084
Rpl22l1	Rpl22l1	0.0084
Stk38l	Stk38l	0.0084
Minos1	Minos1	0.00838095238095238
Saal1	Saal1	0.00837642276422764
Fam120b	Fam120b	0.00837283018867925
Ctso	Ctso	0.00835942028985508
Zc2hc1a	Zc2hc1a	0.00835555555555555
Mpc1	Mpc1	0.00833333333333333
Ift81	Ift81	0.00833333333333333
Mdm1	Mdm1	0.00833333333333333
Atp5g1	Atp5g1	0.00833333333333332
Chid1	Chid1	0.00831785944551902
Rchy1	Rchy1	0.00830833333333333
Slc6a1	Slc6a1	0.0083027027027027
Pspc1	Pspc1	0.0083
Otud6b	Otud6b	0.0082967032967033
Nav1	Nav1	0.00829090909090909
Cd63	Cd63	0.00827484472049689
Uqcrfs1	Uqcrfs1	0.00827272727272727
Actn4	Actn4	0.00827015476662902
Stk3	Stk3	0.00826923076923077
Tmem66	Tmem66	0.00824637681159421
Fam92a	Fam92a	0.00823809523809524
Map2k4	Map2k4	0.00822377622377623
Rabggtb	Rabggtb	0.00821367521367521
Wrnip1	Wrnip1	0.00821333333333334
X2310057M21Rik	X2310057M21Rik	0.00821004098360656
Ftsj3	Ftsj3	0.0081844611528822
Dnajc13	Dnajc13	0.00818315018315018
Copb2	Copb2	0.00817596656217346
Klhl9	Klhl9	0.00816666666666667
Tmem33	Tmem33	0.00816666666666667
Atg2b	Atg2b	0.00814285714285714
Supt3	Supt3	0.00813333333333333
Ppp2r4	Ppp2r4	0.00812121212121212
Naa15	Naa15	0.00811594202898551
Ddx47	Ddx47	0.00811111111111111
Prps1	Prps1	0.00811111111111111
X2900092D14Rik	X2900092D14Rik	0.0080962643678161
Lzic	Lzic	0.0080962643678161
Sde2	Sde2	0.00808690476190476
Stx18	Stx18	0.00808333333333333
Msantd3	Msantd3	0.00807174666006927
Hipk2	Hipk2	0.00806666666666667
X2610001J05Rik	X2610001J05Rik	0.008
X4933426M11Rik	X4933426M11Rik	0.008
X4933434E20Rik	X4933434E20Rik	0.008
Capzb	Capzb	0.008
Ccdc43	Ccdc43	0.008
Ctnna1	Ctnna1	0.008
Fam81a	Fam81a	0.008
Nploc4	Nploc4	0.008
Nsf	Nsf	0.008
Rprd1b	Rprd1b	0.008
Smu1	Smu1	0.008
Wdr1	Wdr1	0.008
Eif4enif1	Eif4enif1	0.008
Emc2	Emc2	0.00798035527690701
Nudt21	Nudt21	0.00797254004576659
Fastkd2	Fastkd2	0.0079712643678161
Fh1	Fh1	0.00794181818181819
Dctn3	Dctn3	0.00794102564102564
Zfp711	Zfp711	0.00793528816986856
Erp29	Erp29	0.00793333333333334
Prr13	Prr13	0.00791764705882353
Cab39	Cab39	0.00791304347826088
Tstd3	Tstd3	0.00790849673202614
Slk	Slk	0.00789090909090909
Alg9	Alg9	0.0078869395711501
Ift27	Ift27	0.007875
Acat2	Acat2	0.00787179487179486
D030056L22Rik	D030056L22Rik	0.00786666666666666
Dpf1	Dpf1	0.00785185185185185
BC005537	BC005537	0.00784761904761905
Dcaf5	Dcaf5	0.0078456400742115
Fastk	Fastk	0.00784203739522889
G6pdx	G6pdx	0.00783710407239819
Cpsf6	Cpsf6	0.00783333333333333
X1810013D10Rik	X1810013D10Rik	0.00782887700534759
BC056474	BC056474	0.00782857142857143
Rbbp9	Rbbp9	0.00782633053221288
Ssr1	Ssr1	0.00782600472813239
Gatad2b	Gatad2b	0.00780952380952381
Man1b1	Man1b1	0.00780952380952381
Mid1ip1	Mid1ip1	0.00780350877192982
Sod3	Sod3	0.00780235294117647
Glrx	Glrx	0.0078
Calu	Calu	0.00779673321234121
Ywhah	Ywhah	0.0077948717948718
Atg3	Atg3	0.00779220779220779
X2310067B10Rik	X2310067B10Rik	0.00779064039408867
X2810008D09Rik	X2810008D09Rik	0.00777572964669738
Mtx1	Mtx1	0.00776452119309263
Fah	Fah	0.00775843225928018
Trmt11	Trmt11	0.00775
Usp31	Usp31	0.00774509803921569
Cpeb3	Cpeb3	0.0077447619047619
Asb7	Asb7	0.00773622226829774
Maged2	Maged2	0.00773407639719321
Lrp4	Lrp4	0.0077330754352031
Exd2	Exd2	0.00772082066869301
Aco2	Aco2	0.00771428571428572
Ginm1	Ginm1	0.00771428571428572
Mrpl30	Mrpl30	0.00771428571428571
Pgm2l1	Pgm2l1	0.00771428571428571
Anks3	Anks3	0.00770370370370371
X9330020H09Rik	X9330020H09Rik	0.00770233275496433
X2410002F23Rik	X2410002F23Rik	0.0077015873015873
Mll1	Mll1	0.0077
Acot1	Acot1	0.00769189189189189
Lrp8	Lrp8	0.00769090909090909
Gpr107	Gpr107	0.00768831168831169
Mfap3	Mfap3	0.00768627450980392
Mogs	Mogs	0.00768627450980392
Alkbh5	Alkbh5	0.00768627450980392
Tmod3	Tmod3	0.00768000000000001
Ost4	Ost4	0.00767346938775511
Chd3	Chd3	0.00767307692307692
Cct4	Cct4	0.00766666666666667
Gpr98	Gpr98	0.00766666666666667
Rpl28	Rpl28	0.00766214177978884
Gtdc1	Gtdc1	0.00765957446808511
Mageh1	Mageh1	0.0076561403508772
Polr1d	Polr1d	0.00765217391304348
Rbbp5	Rbbp5	0.00765217391304348
Nr2f2	Nr2f2	0.00764920894708129
Pdia6	Pdia6	0.00764823348694317
Tbrg4	Tbrg4	0.00764646464646465
Sel1l	Sel1l	0.00764637681159421
X1700029J07Rik	X1700029J07Rik	0.00764444444444445
Bloc1s6	Bloc1s6	0.00764444444444445
Eef1d	Eef1d	0.00764444444444445
Bcl2l11	Bcl2l11	0.00763636363636364
Caskin1	Caskin1	0.00763636363636364
H2afj	H2afj	0.00763636363636364
Mcm3ap	Mcm3ap	0.00763636363636364
Zfp639	Zfp639	0.00763593854010934
Ncbp1	Ncbp1	0.00762950354609929
Dock4	Dock4	0.00762790697674419
Lrrcc1	Lrrcc1	0.00762732919254659
Rap2b	Rap2b	0.007625
Zranb1	Zranb1	0.00762397372742201
Uhrf1bp1l	Uhrf1bp1l	0.00761904761904762
Tmem237	Tmem237	0.0076134693877551
Map3k4	Map3k4	0.00760975609756098
Eif4e2	Eif4e2	0.0076
Hsp90b1	Hsp90b1	0.0076
Folh1	Folh1	0.00759999999999999
Zfp275	Zfp275	0.00759999999999999
Bcl2l12	Bcl2l12	0.00759540229885057
Dicer1	Dicer1	0.00759474671669794
Tiparp	Tiparp	0.00758974358974359
Utp14b	Utp14b	0.00758333333333333
Ift52	Ift52	0.00757894736842105
Gstp1	Gstp1	0.00757877389584707
X4930430F08Rik	X4930430F08Rik	0.00757802197802198
Bloc1s1	Bloc1s1	0.00757575757575757
Scaf4	Scaf4	0.00757466063348416
Zfp335	Zfp335	0.00757422969187675
Gbf1	Gbf1	0.00757249417249417
Nup85	Nup85	0.00756910569105692
Mrps6	Mrps6	0.00756782226632724
Dcdc2b	Dcdc2b	0.00756756756756756
Pprc1	Pprc1	0.00756756756756756
Ube4a	Ube4a	0.00756756756756756
Fam188a	Fam188a	0.00755555555555556
Paxip1	Paxip1	0.00755555555555556
Rab5a	Rab5a	0.00755555555555556
Tbk1	Tbk1	0.00755555555555556
Ep300	Ep300	0.00755555555555555
Nuf2	Nuf2	0.00755012948575657
Trib2	Trib2	0.00755012948575657
Bloc1s2a	Bloc1s2a	0.00754971351533534
Skiv2l	Skiv2l	0.00754862914862915
Dars	Dars	0.00754285714285714
Ccne2	Ccne2	0.00753333333333332
Taz	Taz	0.00753261304521808
Kat6a	Kat6a	0.00752941176470588
Rars	Rars	0.00752941176470588
Mtbp	Mtbp	0.00752884243128145
Sf3b5	Sf3b5	0.00752646815550042
Nomo1	Nomo1	0.00752080200501253
Eif3b	Eif3b	0.00751851851851852
Prmt7	Prmt7	0.00751666666666667
Abhd3	Abhd3	0.00751515151515152
Cenpt	Cenpt	0.00751111111111111
Babam1	Babam1	0.00751005747126437
Asf1b	Asf1b	0.0075
Cat	Cat	0.0075
Gle1	Gle1	0.0075
Grina	Grina	0.0075
Ilkap	Ilkap	0.0075
Kif2c	Kif2c	0.0075
Mapk1	Mapk1	0.0075
Mettl1	Mettl1	0.0075
Mllt3	Mllt3	0.0075
Ndrg3	Ndrg3	0.0075
Nebl	Nebl	0.0075
Rpl5	Rpl5	0.0075
Ssrp1	Ssrp1	0.0075
Suclg1	Suclg1	0.0075
Ik	Ik	0.00748571428571429
Foxk2	Foxk2	0.00748484848484848
Agrn	Agrn	0.00748387096774194
X5930403L14Rik	X5930403L14Rik	0.00747878787878788
Cabin1	Cabin1	0.00747799628942486
Pcnxl3	Pcnxl3	0.00746707317073171
Vcl	Vcl	0.00746666666666667
Baz2b	Baz2b	0.00746666666666667
Atp13a5	Atp13a5	0.00746476360392508
Myh9	Myh9	0.00745962732919256
